TP	ID	PID	EL	Perc	Leaf	Mut
1	0	-1	0	1	0	True
1.5	1	0	5.333484438257486	0.9632429797798839	0	True
1.5	2	0	3.050883774644537	0.036757020220116066	-1	True
2.0	3	1	2.6665155617425143	0.7722685063614656	0	False
2.0	4	1	2.6665155617425143	0.22773149363853445	0	True
3.0	5	4	7	0.09090235483668958	1	False
3.0	6	4	7	0.13682913880184486	1	True
3.0	7	3	7	0.2707177734398203	1	False
3.0	8	3	7	0.5015507329216453	1	True
